sample_label	D1	D2
monkeyc5hr1s2397	17.606455	7.570925
monkeyc5hr1s2398	17.736216	7.252724
monkeyc5hr1s2399	12.97338	2.100323
monkeyc5hr1s2400	0.570828	7.275691
monkeyc5hr1s2401	17.517628	7.049178
monkeyc5hr1s2402	13.478726	2.146977
monkeyc5hr1s2403	16.272091	5.055526
monkeyc5hr1s2404	6.782341	1.292641
monkeyc5hr1s2405	2.715348	3.283974
monkeyc5hr1s2406	10.431727	1.214229
monkeyc5hr1s2407	6.080499	1.739941
monkeyc5hr1s2408	0.894823	6.863114
monkeyc5hr1s2409	14.248698	2.754722
monkeyc5hr1s2410	10.881228	1.191895
monkeyc5hr1s2411	11.554848	0.894135
monkeyc5hr1s2412	12.88633	1.42201
monkeyc5hr1s2413	3.962324	2.970814
monkeyc5hr1s2414	2.189716	4.77252
monkeyc5hr1s2415	16.5186	5.286826
monkeyc5hr1s2416	6.109505	1.14076
monkeyc5hr1s2417	11.691781	0.567347
monkeyc5hr1s2418	1.90998	5.039821
monkeyc5hr1s2419	3.870468	2.384774
monkeyc5hr1s2420	0.7962	8.147457
monkeyc5hr1s2421	5.272124	1.530809
monkeyc5hr1s2422	13.008344	1.568003
monkeyc5hr1s2423	7.565714	1.156033
monkeyc5hr1s2424	15.33724	3.368903
monkeyc5hr1s2425	17.825533	8.522828
monkeyc5hr1s2426	3.193717	3.153487
monkeyc5hr1s2427	16.766649	6.251406
monkeyc5hr1s2428	7.057629	1.198764
monkeyc5hr1s2429	15.588351	3.307584
monkeyc5hr1s2430	17.94623	8.297577
monkeyc5hr1s2431	1.041425	7.216339
monkeyc5hr1s2432	17.150461	5.325473
monkeyc5hr1s2433	2.332924	3.842803
monkeyc5hr1s2434	4.980586	2.245283
monkeyc5hr1s2435	17.838484	7.468691
monkeyc5hr1s2436	14.474232	2.436212
monkeyc5hr1s2437	17.145103	7.851793
monkeyc5hr1s2438	9.806249	0.335892
monkeyc5hr1s2439	13.539163	2.351274
monkeyc5hr1s2440	13.375667	2.03201
monkeyc5hr1s2441	6.802517	0.623155
monkeyc5hr1s2442	11.750094	1.335813
monkeyc5hr1s2443	12.272082	1.667907
monkeyc5hr1s2444	15.563436	3.015604
monkeyc5hr1s2445	1.040051	6.73584
monkeyc5hr1s2446	4.032011	2.283442
monkeyc5hr1s2447	11.230753	1.290501
monkeyc5hr1s2448	13.361134	2.262057
monkeyc5hr1s2449	17.462576	6.906336
monkeyc5hr1s2450	13.200061	1.283532
monkeyc5hr1s2451	10.030635	0.229035
monkeyc5hr1s2452	16.99209	6.491616
monkeyc5hr1s2453	16.753325	6.304726
monkeyc5hr1s2454	3.861339	2.327076
monkeyc5hr1s2455	16.70989	5.650574
monkeyc5hr1s2456	15.145217	3.261051
monkeyc5hr1s2457	0.879261	7.907155
monkeyc5hr1s2458	3.88516	2.405163
monkeyc5hr1s2459	4.831446	1.979774
monkeyc5hr1s2460	16.629908	4.949406
monkeyc5hr1s2461	13.541902	2.14476
monkeyc5hr1s2462	12.288632	0.812213
monkeyc5hr1s2463	10.60136	1.134938
monkeyc5hr1s2464	17.729389	8.771602
monkeyc5hr1s2465	3.338258	3.709609
monkeyc5hr1s2466	11.335384	1.131187
monkeyc5hr1s2467	17.134586	7.028618
monkeyc5hr1s2468	15.823974	4.365041
monkeyc5hr1s2469	15.127575	3.247279
monkeyc5hr1s2470	12.928917	1.922183
monkeyc5hr1s2471	15.48459	4.343161
monkeyc5hr1s2472	9.264791	0.197879
monkeyc5hr1s2473	14.867126	2.705744
monkeyc5hr1s2474	17.280539	6.696436
monkeyc5hr1s2475	0.727906	7.626746
monkeyc5hr1s2476	12.294325	1.462003
monkeyc5hr1s2477	2.849998	3.214025
monkeyc5hr1s2478	8.784713	1.119761
monkeyc5hr1s2479	12.183034	1.657537
monkeyc5hr1s2480	2.297062	3.599648
monkeyc5hr1s2481	9.349624	0.326968
monkeyc5hr1s2482	2.359167	3.620094
monkeyc5hr1s2483	16.502151	5.303805
monkeyc5hr1s2484	16.528723	5.054523
monkeyc5hr1s2485	3.297638	2.467921
monkeyc5hr1s2486	12.251656	1.808408
monkeyc5hr1s2487	3.267867	3.869805
monkeyc5hr1s2488	1.64608	6.902263
monkeyc5hr1s2489	7.013802	1.079419
monkeyc5hr1s2490	16.780281	5.835589
monkeyc5hr1s2491	0.721904	7.804333
monkeyc5hr1s2492	12.198951	0.792304
monkeyc5hr1s2493	1.965806	5.59565
monkeyc5hr1s2494	7.778892	0.876621
monkeyc5hr1s2495	1.809912	6.295252
monkeyc5hr1s2496	1.555752	6.410138
monkeyc5hr1s2497	0.978847	7.459719
monkeyc5hr1s2498	9.73659	0.479814
monkeyc5hr1s2499	4.626369	1.512774
monkeyc5hr1s2500	17.500408	6.607711
monkeyc6r1s2501	19.758615	6.913073
monkeyc6r1s2502	8.928738	18.96545
monkeyc6r1s2503	19.401514	4.889308
monkeyc6r1s2504	17.895868	13.982149
monkeyc6r1s2505	19.892994	7.434325
monkeyc6r1s2506	19.361628	11.389095
monkeyc6r1s2507	4.199754	-1.850145
monkeyc6r1s2508	0.371864	14.826909
monkeyc6r1s2509	19.517706	5.530984
monkeyc6r1s2510	3.961168	18.05241
monkeyc6r1s2511	13.881308	-1.907658
monkeyc6r1s2512	19.477541	10.712845
monkeyc6r1s2513	-1.396296	3.718521
monkeyc6r1s2514	-1.940153	9.309835
monkeyc6r1s2515	-1.401867	4.449894
monkeyc6r1s2516	6.667381	18.808376
monkeyc6r1s2517	11.369596	-2.633406
monkeyc6r1s2518	6.873956	18.751694
monkeyc6r1s2519	18.414669	3.150063
monkeyc6r1s2520	-1.439001	12.577681
monkeyc6r1s2521	12.082694	-2.592223
monkeyc6r1s2522	19.77309	9.230553
monkeyc6r1s2523	6.444028	-2.611099
monkeyc6r1s2524	3.028491	17.66783
monkeyc6r1s2525	-1.889811	4.735645
monkeyc6r1s2526	-2.214538	8.969425
monkeyc6r1s2527	8.411942	-2.907747
monkeyc6r1s2528	-1.165722	12.368277
monkeyc6r1s2529	-0.346731	1.887155
monkeyc6r1s2530	13.980305	-1.798008
monkeyc6r1s2531	5.951102	-2.857307
monkeyc6r1s2532	0.863575	15.955501
monkeyc6r1s2533	13.442199	-2.074626
monkeyc6r1s2534	2.800044	17.540714
monkeyc6r1s2535	15.301277	-0.885584
monkeyc6r1s2536	17.639576	14.2743
monkeyc6r1s2537	-1.861518	5.101958
monkeyc6r1s2538	6.01705	18.63715
monkeyc6r1s2539	17.464769	1.593921
monkeyc6r1s2540	5.033045	-2.301626
monkeyc6r1s2541	12.407681	-2.638048
monkeyc6r1s2542	15.376514	16.778606
monkeyc6r1s2543	7.077633	-2.864986
monkeyc6r1s2544	4.468988	18.196939
monkeyc6r1s2545	18.488298	2.400224
monkeyc6r1s2546	19.937294	8.102112
monkeyc6r1s2547	6.875772	-2.600552
monkeyc6r1s2548	10.800322	18.71188
monkeyc6r1s2549	10.73985	-2.735283
monkeyc6r1s2550	9.376242	18.841211
monkeyc6r1s2551	-0.674166	1.901515
monkeyc6r1s2552	-1.821983	10.870878
monkeyc6r1s2553	4.518122	-2.324887
monkeyc6r1s2554	6.517238	18.917133
monkeyc6r1s2555	17.49818	1.147946
monkeyc6r1s2556	-2.304662	8.300036
monkeyc6r1s2557	17.813713	1.906638
monkeyc6r1s2558	8.991136	19.220409
monkeyc6r1s2559	18.304773	2.472321
monkeyc6r1s2560	1.200005	16.077269
monkeyc6r1s2561	17.148869	1.117486
monkeyc6r1s2562	12.643703	18.110945
monkeyc6r1s2563	7.394957	-2.709314
monkeyc6r1s2564	17.582493	14.482203
monkeyc6r1s2565	0.124085	0.782812
monkeyc6r1s2566	0.219604	15.244243
monkeyc6r1s2567	9.313706	-3.011651
monkeyc6r1s2568	1.335374	16.320419
monkeyc6r1s2569	14.775856	-1.466438
monkeyc6r1s2570	18.848433	12.161957
monkeyc6r1s2571	-0.266452	1.354697
monkeyc6r1s2572	19.566465	8.048672
monkeyc6r1s2573	-1.121142	3.292355
monkeyc6r1s2574	4.675408	18.020222
monkeyc6r1s2575	2.775974	-1.018582
monkeyc6r1s2576	3.263858	17.553825
monkeyc6r1s2577	3.515329	17.905153
monkeyc6r1s2578	15.618328	16.434258
monkeyc6r1s2579	2.779874	-0.949832
monkeyc6r1s2580	17.831665	13.841904
monkeyc6r1s2581	3.239538	-1.757798
monkeyc6r1s2582	7.201297	18.880913
monkeyc6r1s2583	-1.879293	5.936859
monkeyc6r1s2584	19.10041	11.287876
monkeyc6r1s2585	19.252157	5.403482
monkeyc6r1s2586	19.14769	11.275192
monkeyc6r1s2587	19.840509	6.615557
monkeyc6r1s2588	-2.247051	10.166607
monkeyc6r1s2589	-0.313421	1.621658
monkeyc6r1s2590	1.190052	15.822925
monkeyc6r1s2591	19.585627	6.133946
monkeyc6r1s2592	2.738261	17.125481
monkeyc6r1s2593	9.276047	-2.997131
monkeyc6r1s2594	3.48505	17.721436
monkeyc6r1s2595	12.258352	-2.285022
monkeyc6r1s2596	19.295397	5.333294
monkeyc6r1s2597	15.374271	-0.975722
monkeyc6r1s2598	15.994385	16.458883
monkeyc6r1s2599	-2.452084	7.094422
monkeyc6r1s2600	4.298643	17.873905
monkeyc6r1s2601	-2.435104	7.262164
monkeyc6r1s2602	-1.954318	11.345336
monkeyc6r1s2603	19.810726	6.62452
monkeyc6r1s2604	4.144375	-2.026445
monkeyc6r1s2605	19.847725	7.65277
monkeyc6r1s2606	18.180214	13.42378
monkeyc6r1s2607	12.555099	-2.425936
monkeyc6r1s2608	10.320408	19.070026
monkeyc6r1s2609	-0.655881	2.155716
monkeyc6r1s2610	-2.101459	9.506976
monkeyc6r1s2611	15.57548	-0.3786
monkeyc6r1s2612	11.754894	18.634232
monkeyc6r1s2613	1.110452	-0.000356
monkeyc6r1s2614	19.014435	12.585692
monkeyc6r1s2615	11.493136	-2.806131
monkeyc6r1s2616	-1.885693	10.767299
monkeyc6r1s2617	5.403021	-2.659105
monkeyc6r1s2618	-0.416864	14.019156
monkeyc6r1s2619	6.570029	-2.625277
monkeyc6r1s2620	2.837313	17.057447
monkeyc6r1s2621	15.415861	-0.5986
monkeyc6r1s2622	17.273232	14.868808
monkeyc6r1s2623	3.405492	-1.83514
monkeyc6r1s2624	12.564975	18.315956
monkeyc6r1s2625	18.917961	3.286087
monkeyc6r1s2626	12.056678	18.638502
monkeyc6r1s2627	8.532615	-3.134738
monkeyc6r1s2628	0.686152	15.709753
monkeyc6r1s2629	19.378513	5.696687
monkeyc6r1s2630	-2.004934	9.878762
monkeyc6r1s2631	8.535821	18.781246
monkeyc6r1s2632	-2.169502	10.392211
monkeyc6r1s2633	4.555155	-1.990911
monkeyc6r1s2634	16.37648	16.177746
monkeyc6r1s2635	19.74264	5.749957
monkeyc6r1s2636	13.813782	18.032581
monkeyc6r1s2637	0.811923	15.958269
monkeyc6r1s2638	-1.649443	11.738755
monkeyc6r1s2639	-2.00383	6.260455
monkeyc6r1s2640	16.409246	15.823026
monkeyc6r1s2641	11.047095	-2.983018
monkeyc6r1s2642	-2.034194	9.790837
monkeyc6r1s2643	5.545465	-2.460757
monkeyc6r1s2644	14.526962	-1.32009
monkeyc6r1s2645	7.601567	-3.09012
monkeyc6r1s2646	10.873696	18.826614
monkeyc6r1s2647	19.756317	6.949408
monkeyc6r1s2648	-0.341313	14.397278
monkeyc6r1s2649	-2.263094	6.661583
monkeyc6r1s2650	13.218387	18.016987
monkeyc6r1s2651	6.67354	19.018476
monkeyc6r1s2652	6.250459	18.73653
monkeyc6r1s2653	1.436244	-0.407259
monkeyc6r1s2654	0.525609	15.44248
monkeyc6r1s2655	3.619782	-1.532252
monkeyc6r1s2656	-0.140218	14.721715
monkeyc6r1s2657	1.400587	0.135368
monkeyc6r1s2658	19.760021	9.829112
monkeyc6r1s2659	14.994776	-1.166931
monkeyc6r1s2660	14.76141	17.170761
monkeyc6r1s2661	3.183441	-1.29162
monkeyc6r1s2662	5.278703	18.552277
monkeyc6r1s2663	-1.006018	3.21627
monkeyc6r1s2664	14.722643	17.155119
monkeyc6r1s2665	-2.21142	7.104985
monkeyc6r1s2666	19.460779	9.39454
monkeyc6r1s2667	16.375658	0.018185
monkeyc6r1s2668	18.289774	13.616166
monkeyc6r1s2669	0.173183	0.959225
monkeyc6r1s2670	15.333229	16.521027
monkeyc6r1s2671	-1.112707	3.349071
monkeyc6r1s2672	4.288265	17.876514
monkeyc6r1s2673	9.015413	-2.953507
monkeyc6r1s2674	8.342955	18.916138
monkeyc6r1s2675	17.340841	1.232661
monkeyc6r1s2676	19.389753	5.954995
monkeyc6r1s2677	16.935234	0.731999
monkeyc6r1s2678	2.009832	16.898281
monkeyc6r1s2679	-2.065954	5.255924
monkeyc6r1s2680	10.893077	18.772499
monkeyc6r1s2681	-1.744404	4.207237
monkeyc6r1s2682	1.798392	-0.414473
monkeyc6r1s2683	8.561656	-2.822058
monkeyc6r1s2684	18.806202	12.229015
monkeyc6r1s2685	19.687462	5.59937
monkeyc6r1s2686	-1.92731	11.411745
monkeyc6r1s2687	0.967402	0.513523
monkeyc6r1s2688	17.260139	15.17906
monkeyc6r1s2689	14.726582	-1.432345
monkeyc6r1s2690	18.437138	13.24812
monkeyc6r1s2691	-1.294229	3.052562
monkeyc6r1s2692	8.467769	19.164146
monkeyc6r1s2693	18.424715	2.938004
monkeyc6r1s2694	1.312623	15.903328
monkeyc6r1s2695	-1.85816	5.748612
monkeyc6r1s2696	18.899342	12.427647
monkeyc6r1s2697	-2.284493	6.687221
monkeyc6r1s2698	15.326176	16.725872
monkeyc6r1s2699	19.182924	4.499976
monkeyc6r1s2700	18.070829	13.926418
monkeyc6r1s2701	3.499634	17.853947
monkeyc6r1s2702	2.777426	16.997364
monkeyc6r1s2703	-1.411171	3.551782
monkeyc6r1s2704	0.228343	15.201529
monkeyc6r1s2705	-2.309116	6.620767
monkeyc6r1s2706	-2.373873	9.239756
monkeyc6r1s2707	1.682424	-0.642991
monkeyc6r1s2708	4.398591	-2.179589
monkeyc6r1s2709	-2.161311	5.500039
monkeyc6r1s2710	19.910824	9.215158
monkeyc6r1s2711	-1.417189	3.89244
monkeyc6r1s2712	14.297577	17.50116
monkeyc6r1s2713	16.962162	15.407747
monkeyc6r1s2714	3.554043	17.835802
monkeyc6r1s2715	7.965519	-2.795076
monkeyc6r1s2716	-0.304318	14.61772
monkeyc6r1s2717	3.779441	-1.860329
monkeyc6r1s2718	12.553133	18.191589
monkeyc6r1s2719	16.999895	0.7124
monkeyc6r1s2720	0.590797	15.272188
monkeyc6r1s2721	2.502035	-1.19172
monkeyc6r1s2722	0.303355	14.706606
monkeyc6r1s2723	2.079407	-0.499524
monkeyc6r1s2724	2.107097	16.987244
monkeyc6r1s2725	7.784882	-2.728362
monkeyc6r1s2726	12.348508	-2.552497
monkeyc6r1s2727	10.001576	-3.172284
monkeyc6r1s2728	18.806549	12.878698
monkeyc6r1s2729	19.776953	6.846925
monkeyc6r1s2730	12.22205	18.350611
monkeyc6r1s2731	7.150428	-2.936463
monkeyc6r1s2732	7.930229	18.775318
monkeyc6r1s2733	10.73076	-2.897985
monkeyc6r1s2734	15.806028	16.277283
monkeyc6r1s2735	1.150954	0.219447
monkeyc6r1s2736	15.045429	17.021917
monkeyc6r1s2737	-1.505626	4.623352
monkeyc6r1s2738	3.825516	17.583
monkeyc6r1s2739	11.168593	-2.887751
monkeyc6r1s2740	16.804945	15.33804
monkeyc6r1s2741	-1.700529	4.320333
monkeyc6r1s2742	4.145247	18.139156
monkeyc6r1s2743	9.378664	-2.804986
monkeyc6r1s2744	18.955862	11.813676
monkeyc6r1s2745	2.905665	-1.437509
monkeyc6r1s2746	19.763283	8.498847
monkeyc6r1s2747	-1.837515	5.41871
monkeyc6r1s2748	16.426016	15.922208
monkeyc6r1s2749	19.562187	5.157059
monkeyc6r1s2750	15.31645	-0.816989
monkeyc6r1s2751	17.174992	1.141062
monkeyc6r1s2752	19.879438	9.142668
monkeyc6r1s2753	13.087864	-2.059768
monkeyc6r1s2754	19.066057	11.493099
monkeyc6r1s2755	14.81196	17.015301
monkeyc6r1s2756	-1.36716	12.34632
monkeyc6r1s2757	16.475445	0.05331
monkeyc6r1s2758	19.6231	10.511129
monkeyc6r1s2759	14.216585	-1.497155
monkeyc6r1s2760	17.300278	15.306683
monkeyc6r1s2761	7.746956	-2.985687
monkeyc6r1s2762	14.161751	17.575504
monkeyc6r1s2763	12.4205	-2.435798
monkeyc6r1s2764	14.583544	-1.396342
monkeyc6r1s2765	2.498558	-0.905506
monkeyc6r1s2766	15.47579	16.659716
monkeyc6r1s2767	14.706139	17.327663
monkeyc6r1s2768	2.908649	17.163437
monkeyc6r1s2769	18.982098	3.772493
monkeyc6r1s2770	0.733517	15.351524
monkeyc6r1s2771	0.161158	0.918868
monkeyc6r1s2772	12.329989	18.653229
monkeyc6r1s2773	18.16761	2.309625
monkeyc6r1s2774	5.689602	18.531929
monkeyc6r1s2775	7.733601	18.985254
monkeyc6r1s2776	7.469556	18.701084
monkeyc6r1s2777	-1.533068	3.492557
monkeyc6r1s2778	4.924624	18.323063
monkeyc6r1s2779	19.057415	3.734883
monkeyc6r1s2780	3.460526	17.808893
monkeyc6r1s2781	-2.320331	6.584762
monkeyc6r1s2782	12.580687	18.127836
monkeyc6r1s2783	1.116535	0.426234
monkeyc6r1s2784	-2.182793	7.38882
monkeyc6r1s2785	19.824608	7.460792
monkeyc6r1s2786	19.427744	11.14635
monkeyc6r1s2787	14.397736	17.642124
monkeyc6r1s2788	11.262362	18.753626
monkeyc6r1s2789	15.309732	16.957359
monkeyc6r1s2790	7.011161	18.786898
monkeyc6r1s2791	1.778666	-0.698743
monkeyc6r1s2792	19.654507	5.753201
monkeyc6r1s2793	-1.454332	4.495048
monkeyc6r1s2794	5.567863	18.695972
monkeyc6r1s2795	18.711853	3.594286
monkeyc6r1s2796	16.73745	15.203031
monkeyc6r1s2797	1.884584	-0.544098
monkeyc6r1s2798	-2.290332	8.479762
monkeyc6r1s2799	-1.099799	3.170325
monkeyc6r1s2800	6.823826	18.76889
monkeyc6r1s2801	18.421412	3.245323
monkeyc6r1s2802	8.23877	18.867462
monkeyc6r1s2803	17.662384	1.808753
monkeyc6r1s2804	0.072645	14.434218
monkeyc6r1s2805	3.914443	-1.817051
monkeyc6r1s2806	-1.362297	3.506456
monkeyc6r1s2807	-0.851645	2.911735
monkeyc6r1s2808	-1.314259	12.970892
monkeyc6r1s2809	19.784086	7.371273
monkeyc6r1s2810	5.055602	18.143368
monkeyc6r1s2811	6.289406	-2.547088
monkeyc6r1s2812	10.068581	18.930939
monkeyc6r1s2813	2.88477	-1.268808
monkeyc6r1s2814	13.098853	18.012241
monkeyc6r1s2815	10.033559	-3.142343
monkeyc6r1s2816	-0.723678	13.243483
monkeyc6r1s2817	3.889665	-2.056723
monkeyc6r1s2818	14.281084	17.585735
monkeyc6r1s2819	8.442022	-3.131042
monkeyc6r1s2820	17.742634	1.260543
monkeyc6r1s2821	1.255066	0.239652
monkeyc6r1s2822	5.55406	18.310524
monkeyc6r1s2823	18.105377	2.481888
monkeyc6r1s2824	4.338897	18.140965
monkeyc6r1s2825	17.632423	1.21269
monkeyc6r1s2826	13.217735	18.174549
monkeyc6r1s2827	18.611414	3.211159
monkeyc6r1s2828	8.470045	19.191938
monkeyc6r1s2829	12.461895	-2.213956
monkeyc6r1s2830	10.529	18.823919
monkeyc6r1s2831	18.281898	2.694396
monkeyc6r1s2832	9.85247	18.967052
monkeyc6r1s2833	6.52216	-2.873161
monkeyc6r1s2834	7.135166	18.790569
monkeyc6r1s2835	19.215504	4.982983
monkeyc6r1s2836	4.309083	18.16774
monkeyc6r1s2837	10.893432	-2.599105
monkeyc6r1s2838	0.416257	15.010651
monkeyc6r1s2839	0.559191	0.582757
monkeyc6r1s2840	14.164759	17.289612
monkeyc6r1s2841	18.131613	2.085742
monkeyc6r1s2842	4.621206	18.009365
monkeyc6r1s2843	17.274738	1.03413
monkeyc6r1s2844	11.809155	18.545586
monkeyc6r1s2845	9.810537	-3.116287
monkeyc6r1s2846	16.96652	15.499792
monkeyc6r1s2847	6.724987	-2.930355
monkeyc6r1s2848	4.952057	18.383015
monkeyc6r1s2849	0.986868	-0.042724
monkeyc6r1s2850	6.31286	18.632843
monkeyc6r1s2851	17.031721	1.008464
monkeyc6r1s2852	13.141164	18.104595
monkeyc6r1s2853	19.529778	8.538482
monkeyc6r1s2854	4.293702	18.29847
monkeyc6r1s2855	-2.086758	6.803148
monkeyc6r1s2856	11.942423	18.596264
monkeyc6r1s2857	-1.481295	3.43756
monkeyc6r1s2858	18.789885	3.42556
monkeyc6r1s2859	14.939943	-1.323348
monkeyc6r1s2860	11.01403	18.674456
monkeyc6r1s2861	19.128801	3.720093
monkeyc6r1s2862	19.844255	9.229634
monkeyc6r1s2863	0.569388	0.853723
monkeyc6r1s2864	4.33466	17.970602
monkeyc6r1s2865	18.077988	2.533998
monkeyc6r1s2866	9.130461	19.04324
monkeyc6r1s2867	-1.858812	4.559105
monkeyc6r1s2868	2.109419	16.845444
monkeyc6r1s2869	16.997936	0.868067
monkeyc6r1s2870	-1.871899	10.764923
monkeyc6r1s2871	3.464761	-1.702687
monkeyc6r1s2872	-2.06489	8.11803
monkeyc6r1s2873	-2.313057	6.508648
monkeyc6r1s2874	-0.9492	13.056225
monkeyc6r1s2875	14.398905	-1.148046
monkeyc6r1s2876	6.388257	18.936529
monkeyc6r1s2877	-0.194717	1.318356
monkeyc6r1s2878	15.562134	16.505667
monkeyc6r1s2879	19.503641	5.997993
monkeyc6r1s2880	17.236921	15.289148
monkeyc6r1s2881	12.981833	-2.184624
monkeyc6r1s2882	18.381336	13.389021
monkeyc6r1s2883	-1.313829	3.034521
monkeyc6r1s2884	10.003773	18.902327
monkeyc6r1s2885	19.338949	5.204145
monkeyc6r1s2886	-1.555767	12.505489
monkeyc6r1s2887	-1.352484	3.151879
monkeyc6r1s2888	19.664438	9.88511
monkeyc6r1s2889	9.417886	-2.971796
monkeyc6r1s2890	17.011038	15.455544
monkeyc6r1s2891	-0.278046	1.385649
monkeyc6r1s2892	19.206591	11.278478
monkeyc6r1s2893	15.902382	-0.226401
monkeyc6r1s2894	15.470352	16.97126
monkeyc6r1s2895	7.956385	-2.90184
monkeyc6r1s2896	19.841269	8.982827
monkeyc6r1s2897	6.780886	-2.680877
monkeyc6r1s2898	13.948523	17.666149
monkeyc6r1s2899	-1.937206	5.102704
monkeyc6r1s2900	-0.856901	13.671063
monkeyc6r1s2901	18.08754	2.416983
monkeyc6r1s2902	1.990903	16.867947
monkeyc6r1s2903	15.772612	-0.173604
monkeyc6r1s2904	-0.777155	13.800169
monkeyc6r1s2905	1.543387	-0.503157
monkeyc6r1s2906	19.117674	11.219706
monkeyc6r1s2907	5.957396	-2.66756
monkeyc6r1s2908	2.67156	16.996189
monkeyc6r1s2909	19.099754	3.648298
monkeyc6r1s2910	18.488857	13.040726
monkeyc6r1s2911	1.389973	0.01408
monkeyc6r1s2912	7.965146	19.09594
monkeyc6r1s2913	-1.93546	4.562344
monkeyc6r1s2914	-1.850603	10.772046
monkeyc6r1s2915	0.839934	0.306909
monkeyc6r1s2916	3.718115	17.625866
monkeyc6r1s2917	-1.018301	2.680169
monkeyc6r1s2918	17.045139	15.104522
monkeyc6r1s2919	19.737635	7.667233
monkeyc6r1s2920	-1.975303	9.341146
monkeyc6r1s2921	19.625891	5.837599
monkeyc6r1s2922	19.519718	9.128685
monkeyc6r1s2923	16.129139	16.368414
monkeyc6r1s2924	2.969376	17.106823
monkeyc6r1s2925	8.030284	-2.758678
monkeyc6r1s2926	7.90171	18.989101
monkeyc6r1s2927	-0.182467	1.359697
monkeyc6r1s2928	18.67215	13.061634
monkeyc6r1s2929	18.277893	2.552532
monkeyc6r1s2930	19.367828	9.949988
monkeyc6r1s2931	19.488977	7.309898
monkeyc6r1s2932	-0.156132	14.704008
monkeyc6r1s2933	1.285867	-0.083041
monkeyc6r1s2934	13.047857	17.953159
monkeyc6r1s2935	0.495299	0.491908
monkeyc6r1s2936	12.157598	18.576595
monkeyc6r1s2937	15.377729	16.853065
monkeyc6r1s2938	12.614654	18.391397
monkeyc6r1s2939	17.89868	1.624468
monkeyc6r1s2940	-0.789807	13.788136
monkeyc6r1s2941	2.016053	-0.490079
monkeyc6r1s2942	7.926135	18.96582
monkeyc6r1s2943	17.81724	1.386583
monkeyc6r1s2944	2.579646	17.338768
monkeyc6r1s2945	17.437069	0.992127
monkeyc6r1s2946	18.580267	13.190407
monkeyc6r1s2947	-0.922573	3.026018
monkeyc6r1s2948	1.197352	16.182194
monkeyc6r1s2949	-2.395159	7.38354
monkeyc6r1s2950	0.288064	14.930603
monkeyc6r1s2951	17.015453	15.240624
monkeyc6r1s2952	19.949493	8.323478
monkeyc6r1s2953	-1.866588	5.085763
monkeyc6r1s2954	1.996487	16.776159
monkeyc6r1s2955	7.773381	-3.169834
monkeyc6r1s2956	-1.855865	10.114067
monkeyc6r1s2957	7.313045	-3.078818
monkeyc6r1s2958	0.735565	15.523533
monkeyc6r1s2959	-1.994137	5.64998
monkeyc6r1s2960	-1.89031	10.528305
monkeyc6r1s2961	13.954544	-1.602427
monkeyc6r1s2962	-2.459706	8.44417
monkeyc6r1s2963	8.95921	-2.768002
monkeyc6r1s2964	14.608624	17.401014
monkeyc6r1s2965	15.392334	-0.51876
monkeyc6r1s2966	8.423312	19.17701
monkeyc6r1s2967	4.692725	-2.41767
monkeyc6r1s2968	10.148844	19.108955
monkeyc6r1s2969	-1.955482	6.820816
monkeyc6r1s2970	17.73843	14.657722
monkeyc6r1s2971	0.774407	0.22822
monkeyc6r1s2972	-2.408652	8.477806
monkeyc6r1s2973	14.752693	-1.475469
monkeyc6r1s2974	9.81646	18.802979
monkeyc6r1s2975	4.081867	-1.936807
monkeyc6r1s2976	3.708874	17.82761
monkeyc6r1s2977	10.124928	-2.900919
monkeyc6r1s2978	19.13703	4.472257
monkeyc6r1s2979	3.444249	-1.451039
monkeyc6r1s2980	4.315094	18.189362
monkeyc6r1s2981	4.030257	-1.803651
monkeyc6r1s2982	2.636729	-1.106536
monkeyc6r1s2983	10.219504	-3.138954
monkeyc6r1s2984	-1.0385	12.727795
monkeyc6r1s2985	19.289757	5.408105
monkeyc6r1s2986	10.067214	18.874306
monkeyc6r1s2987	5.932011	-2.528632
monkeyc6r1s2988	10.720875	-2.994568
monkeyc6r1s2989	-0.674749	2.062052
monkeyc6r1s2990	17.853344	14.015823
monkeyc6r1s2991	18.437201	2.794442
monkeyc6r1s2992	3.371575	17.603001
monkeyc6r1s2993	14.67696	-1.449539
monkeyc6r1s2994	-2.240901	10.208447
monkeyc6r1s2995	6.018342	-2.46883
monkeyc6r1s2996	15.747845	16.279419
monkeyc6r1s2997	6.028828	18.821152
monkeyc6r1s2998	-2.042186	10.747807
monkeyc6r1s2999	9.097091	-2.878715
monkeyc6r1s3000	-2.170528	10.134473
monkeyc7sp1s3001	26.9777	14
monkeyc7sp1s3002	27.04487	14.268445
monkeyc7sp1s3003	24.75302	16.38221
monkeyc7sp1s3004	24.705158	16.37764
monkeyc7sp1s3005	24.657211	16.37211
monkeyc7sp1s3006	24.6092	16.36561
monkeyc7sp1s3007	24.561143	16.35814
monkeyc7sp1s3008	24.513061	16.3497
monkeyc7sp1s3009	24.46497	16.34027
monkeyc7sp1s3010	24.4169	16.32987
monkeyc7sp1s3011	24.36886	16.31848
monkeyc7sp1s3012	24.32087	16.30611
monkeyc7sp1s3013	27.04936	14.29981
monkeyc7sp1s3014	24.27296	16.29275
monkeyc7sp1s3015	24.22514	16.2784
monkeyc7sp1s3016	24.17744	16.26305
